id,type,name,building_type,coordinates
1062658700,way,Άγιος Κωνσταντίνος,yes,"[{""lat"": 37.5213799, ""lon"": 22.3916411}, {""lat"": 37.5212796, ""lon"": 22.3916402}, {""lat"": 37.5212782, ""lon"": 22.391876}, {""lat"": 37.5213785, ""lon"": 22.3918769}, {""lat"": 37.5213799, ""lon"": 22.3916411}]"
1013519351,way,Άγιος Νικόλαος Μερκοβουνίου,yes,"[{""lat"": 37.5351041, ""lon"": 22.3672025}, {""lat"": 37.5350416, ""lon"": 22.3672319}, {""lat"": 37.5350823, ""lon"": 22.3673697}, {""lat"": 37.5351448, ""lon"": 22.3673403}, {""lat"": 37.5351041, ""lon"": 22.3672025}]"
172461942,way,Άγιος Ραφαήλ,yes,"[{""lat"": 37.5144855, ""lon"": 22.381676}, {""lat"": 37.5143582, ""lon"": 22.381672}, {""lat"": 37.5143537, ""lon"": 22.3818951}, {""lat"": 37.5144811, ""lon"": 22.3818992}, {""lat"": 37.5144855, ""lon"": 22.381676}]"
979849576,way,Άγιος Τρύφωνας,yes,"[{""lat"": 37.5054676, ""lon"": 22.3689743}, {""lat"": 37.5053731, ""lon"": 22.3689348}, {""lat"": 37.50531, ""lon"": 22.3691748}, {""lat"": 37.5054046, ""lon"": 22.3692143}, {""lat"": 37.5054676, ""lon"": 22.3689743}]"
788583633,way,ΑΒ Βασιλόπουλος,yes,"[{""lat"": 37.510241, ""lon"": 22.3826619}, {""lat"": 37.5101808, ""lon"": 22.3828726}, {""lat"": 37.5102449, ""lon"": 22.3829018}, {""lat"": 37.5101954, ""lon"": 22.3830749}, {""lat"": 37.5100461, ""lon"": 22.3830071}, {""lat"": 37.5099913, ""lon"": 22.3831987}, {""lat"": 37.5096994, ""lon"": 22.3830661}, {""lat"": 37.5098639, ""lon"": 22.3824906}, {""lat"": 37.510241, ""lon"": 22.3826619}]"
628725140,way,Αγία Βαρβάρα,yes,"[{""lat"": 37.5181946, ""lon"": 22.372782}, {""lat"": 37.5183478, ""lon"": 22.3728288}, {""lat"": 37.5182959, ""lon"": 22.3731207}, {""lat"": 37.5181446, ""lon"": 22.3730687}, {""lat"": 37.5181946, ""lon"": 22.372782}]"
1013523381,way,Αγία Τριάδα,yes,"[{""lat"": 37.5303049, ""lon"": 22.3686118}, {""lat"": 37.53021, ""lon"": 22.3685957}, {""lat"": 37.5301914, ""lon"": 22.3687698}, {""lat"": 37.5302863, ""lon"": 22.3687859}, {""lat"": 37.5303049, ""lon"": 22.3686118}]"
998664448,way,Ανάληψη,yes,"[{""lat"": 37.5244146, ""lon"": 22.3547314}, {""lat"": 37.5243476, ""lon"": 22.3547192}, {""lat"": 37.5243334, ""lon"": 22.3548439}, {""lat"": 37.5244003, ""lon"": 22.3548561}, {""lat"": 37.5244146, ""lon"": 22.3547314}]"
641166077,way,Αποστολοπούλειο Πνευματικό Κέντρο Τρίπολης,yes,"[{""lat"": 37.5150474, ""lon"": 22.3737479}, {""lat"": 37.5149793, ""lon"": 22.3739518}, {""lat"": 37.5148815, ""lon"": 22.3739089}, {""lat"": 37.5148857, ""lon"": 22.3738847}, {""lat"": 37.51479, ""lon"": 22.3738418}, {""lat"": 37.5147836, ""lon"": 22.3738606}, {""lat"": 37.5146517, ""lon"": 22.3737828}, {""lat"": 37.5146581, ""lon"": 22.3737587}, {""lat"": 37.5145581, ""lon"": 22.3737104}, {""lat"": 37.5145496, ""lon"": 22.3737318}, {""lat"": 37.5144602, ""lon"": 22.3736675}, {""lat"": 37.5145347, ""lon"": 22.3734636}, {""lat"": 37.5146325, ""lon"": 22.3735146}, {""lat"": 37.5146262, ""lon"": 22.3735334}, {""lat"": 37.5147176, ""lon"": 22.3735763}, {""lat"": 37.5147262, ""lon"": 22.3735494}, {""lat"": 37.5148623, ""lon"": 22.3736192}, {""lat"": 37.5148538, ""lon"": 22.3736514}, {""lat"": 37.5149453, ""lon"": 22.373705}, {""lat"": 37.5149495, ""lon"": 22.3736836}, {""lat"": 37.5150474, ""lon"": 22.3737479}]"
998656943,way,Βίλα Τουρκοβασίλη,yes,"[{""lat"": 37.5055861, ""lon"": 22.3679529}, {""lat"": 37.5056664, ""lon"": 22.3677519}, {""lat"": 37.5056054, ""lon"": 22.3677132}, {""lat"": 37.5056315, ""lon"": 22.3676478}, {""lat"": 37.5055429, ""lon"": 22.3675915}, {""lat"": 37.5054365, ""lon"": 22.3678579}, {""lat"": 37.5055861, ""lon"": 22.3679529}]"
1360083307,way,Γενική Περιφερειακή Αστυνομική Διεύθυνση Πελοποννήσου,yes,"[{""lat"": 37.5084423, ""lon"": 22.3805392}, {""lat"": 37.5082861, ""lon"": 22.3803957}, {""lat"": 37.5081011, ""lon"": 22.3807156}, {""lat"": 37.5083208, ""lon"": 22.3809175}, {""lat"": 37.5083857, ""lon"": 22.3808052}, {""lat"": 37.5082245, ""lon"": 22.3806571}, {""lat"": 37.5082636, ""lon"": 22.3805894}, {""lat"": 37.5083613, ""lon"": 22.3806792}, {""lat"": 37.5084423, ""lon"": 22.3805392}]"
309254564,way,Δικαστικό Μέγαρο,yes,"[{""lat"": 37.51347, ""lon"": 22.3751501}, {""lat"": 37.5133661, ""lon"": 22.3750719}, {""lat"": 37.5132619, ""lon"": 22.3749936}, {""lat"": 37.5134201, ""lon"": 22.3746592}, {""lat"": 37.5136283, ""lon"": 22.3748157}, {""lat"": 37.51347, ""lon"": 22.3751501}]"
525286931,way,Επιμελητήριο Αρκαδίας,yes,"[{""lat"": 37.5109785, ""lon"": 22.3691786}, {""lat"": 37.5109069, ""lon"": 22.3692917}, {""lat"": 37.5108072, ""lon"": 22.3691915}, {""lat"": 37.5108788, ""lon"": 22.3690783}, {""lat"": 37.5109785, ""lon"": 22.3691786}]"
385658602,way,Εργατικό Κέντρο Αρκαδίας,yes,"[{""lat"": 37.5098259, ""lon"": 22.3773389}, {""lat"": 37.5096187, ""lon"": 22.3773476}, {""lat"": 37.5096248, ""lon"": 22.3775782}, {""lat"": 37.509716, ""lon"": 22.3775744}, {""lat"": 37.5097147, ""lon"": 22.377524}, {""lat"": 37.5098307, ""lon"": 22.3775192}, {""lat"": 37.5098259, ""lon"": 22.3773389}]"
645591437,way,Θεατρική Ομάδα Τρίπολης,yes,"[{""lat"": 37.5095995, ""lon"": 22.3723609}, {""lat"": 37.5095063, ""lon"": 22.3723284}, {""lat"": 37.5094979, ""lon"": 22.3723664}, {""lat"": 37.5095912, ""lon"": 22.3723989}, {""lat"": 37.5095995, ""lon"": 22.3723609}]"
980067116,way,Ι.ΚΤΕΟ ΚΑΛΑΜΑΡΑΣ,yes,"[{""lat"": 37.4982389, ""lon"": 22.3827222}, {""lat"": 37.4983541, ""lon"": 22.3830586}, {""lat"": 37.4980962, ""lon"": 22.3832056}, {""lat"": 37.4979801, ""lon"": 22.3828818}, {""lat"": 37.4982389, ""lon"": 22.3827222}]"
615442547,way,Ι.Ν. Νεομάρτυρος Δημητρίου,yes,"[{""lat"": 37.5106721, ""lon"": 22.3742152}, {""lat"": 37.5105919, ""lon"": 22.3743258}, {""lat"": 37.5105372, ""lon"": 22.3742626}, {""lat"": 37.5106174, ""lon"": 22.3741521}, {""lat"": 37.5106721, ""lon"": 22.3742152}]"
615442546,way,Ι.Ν. Παναγίας Γοργοϋπήκοου,yes,"[{""lat"": 37.5106179, ""lon"": 22.3740875}, {""lat"": 37.5105503, ""lon"": 22.374217}, {""lat"": 37.5104616, ""lon"": 22.3741434}, {""lat"": 37.5105292, ""lon"": 22.3740139}, {""lat"": 37.5106179, ""lon"": 22.3740875}]"
806124308,way,Κλειστό Γυμναστήριο Τρίπολης,yes,"[{""lat"": 37.5236164, ""lon"": 22.3784885}, {""lat"": 37.5234671, ""lon"": 22.3789465}, {""lat"": 37.5231451, ""lon"": 22.3787795}, {""lat"": 37.5232946, ""lon"": 22.3783216}, {""lat"": 37.5236164, ""lon"": 22.3784885}]"
979892966,way,Κλειστό Κολυμβητήριο Τρίπολης,yes,"[{""lat"": 37.5243375, ""lon"": 22.3782328}, {""lat"": 37.5238497, ""lon"": 22.3779614}, {""lat"": 37.5237122, ""lon"": 22.3783541}, {""lat"": 37.5242001, ""lon"": 22.3786255}, {""lat"": 37.5243375, ""lon"": 22.3782328}]"
1095949382,way,Κοτοπούλειο Πολιτιστικό Κέντρο Ζευγολατιού,yes,"[{""lat"": 37.5182645, ""lon"": 22.4408484}, {""lat"": 37.5181545, ""lon"": 22.4408808}, {""lat"": 37.5181821, ""lon"": 22.4410297}, {""lat"": 37.5182921, ""lon"": 22.4409973}, {""lat"": 37.5182645, ""lon"": 22.4408484}]"
946161641,way,Λέσχη Αξιωματικών,yes,"[{""lat"": 37.5153461, ""lon"": 22.3745662}, {""lat"": 37.5151403, ""lon"": 22.3744829}, {""lat"": 37.5150797, ""lon"": 22.3747207}, {""lat"": 37.5152854, ""lon"": 22.3748041}, {""lat"": 37.5153461, ""lon"": 22.3745662}]"
615442551,way,Μαλλιαροπούλειο Θέατρο,yes,"[{""lat"": 37.5117649, ""lon"": 22.3726009}, {""lat"": 37.511659, ""lon"": 22.3729386}, {""lat"": 37.5115241, ""lon"": 22.3728714}, {""lat"": 37.51163, ""lon"": 22.3725337}, {""lat"": 37.5117649, ""lon"": 22.3726009}]"
1062972529,way,Μεταμόρφωση του Σωτήρος,yes,"[{""lat"": 37.5092161, ""lon"": 22.3792932}, {""lat"": 37.5091058, ""lon"": 22.379295}, {""lat"": 37.5091063, ""lon"": 22.3793467}, {""lat"": 37.5090824, ""lon"": 22.3793471}, {""lat"": 37.5090848, ""lon"": 22.3795744}, {""lat"": 37.5091172, ""lon"": 22.3795738}, {""lat"": 37.5091175, ""lon"": 22.3796026}, {""lat"": 37.5092269, ""lon"": 22.3796009}, {""lat"": 37.5092265, ""lon"": 22.3795649}, {""lat"": 37.5092531, ""lon"": 22.3795645}, {""lat"": 37.5092509, ""lon"": 22.3793479}, {""lat"": 37.5092167, ""lon"": 22.3793484}, {""lat"": 37.5092161, ""lon"": 22.3792932}]"
998662038,way,Ναός Αγίου Διονυσίου Αεροπαγίτου,yes,"[{""lat"": 37.5090193, ""lon"": 22.350382}, {""lat"": 37.5089619, ""lon"": 22.3503796}, {""lat"": 37.5089595, ""lon"": 22.350473}, {""lat"": 37.5090169, ""lon"": 22.3504753}, {""lat"": 37.5090193, ""lon"": 22.350382}]"
911235894,way,Ναός Αγίων Θεοδώρων,yes,"[{""lat"": 37.5178317, ""lon"": 22.3519378}, {""lat"": 37.5177084, ""lon"": 22.351941}, {""lat"": 37.5177075, ""lon"": 22.3520944}, {""lat"": 37.5178334, ""lon"": 22.3520891}, {""lat"": 37.5178317, ""lon"": 22.3519378}]"
628965503,way,Ναός Νεομάρτυρος Αγίου Παύλου,yes,"[{""lat"": 37.5126706, ""lon"": 22.3747375}, {""lat"": 37.5126308, ""lon"": 22.3749009}, {""lat"": 37.5125292, ""lon"": 22.3748616}, {""lat"": 37.512569, ""lon"": 22.3746982}, {""lat"": 37.5126706, ""lon"": 22.3747375}]"
1013534280,way,Νεομάρτυρος Αγίου Δημητρίου,yes,"[{""lat"": 37.5383197, ""lon"": 22.3753282}, {""lat"": 37.5381895, ""lon"": 22.3753542}, {""lat"": 37.5382202, ""lon"": 22.3755996}, {""lat"": 37.5383504, ""lon"": 22.3755737}, {""lat"": 37.5383197, ""lon"": 22.3753282}]"
1013526277,way,ΟΑΕΔ ΚΠΑ2,yes,"[{""lat"": 37.5249196, ""lon"": 22.3717497}, {""lat"": 37.5247871, ""lon"": 22.3717273}, {""lat"": 37.5247688, ""lon"": 22.3719003}, {""lat"": 37.5247317, ""lon"": 22.371894}, {""lat"": 37.524723, ""lon"": 22.371976}, {""lat"": 37.5248926, ""lon"": 22.3720045}, {""lat"": 37.5249196, ""lon"": 22.3717497}]"
998662148,way,Παναγία,yes,"[{""lat"": 37.5111345, ""lon"": 22.3484561}, {""lat"": 37.5110281, ""lon"": 22.3484474}, {""lat"": 37.5110179, ""lon"": 22.3486458}, {""lat"": 37.5111243, ""lon"": 22.3486545}, {""lat"": 37.5111345, ""lon"": 22.3484561}]"
993510806,way,Παναγία Γιάτρισσα,yes,"[{""lat"": 37.5053131, ""lon"": 22.3930535}, {""lat"": 37.5052357, ""lon"": 22.3930191}, {""lat"": 37.505189, ""lon"": 22.3931856}, {""lat"": 37.5052665, ""lon"": 22.3932201}, {""lat"": 37.5053131, ""lon"": 22.3930535}]"
976650057,way,Παναρκαδική Ιατρική Μέριμνα,yes,"[{""lat"": 37.5019041, ""lon"": 22.3781}, {""lat"": 37.5016047, ""lon"": 22.3784386}, {""lat"": 37.5018462, ""lon"": 22.3787465}, {""lat"": 37.50176, ""lon"": 22.3788562}, {""lat"": 37.5018916, ""lon"": 22.3790268}, {""lat"": 37.5023044, ""lon"": 22.3785309}, {""lat"": 37.5021728, ""lon"": 22.378354}, {""lat"": 37.5021241, ""lon"": 22.3784092}, {""lat"": 37.5019041, ""lon"": 22.3781}]"
1095949383,way,Πρώην Δημοτικό Σχολείο Ζευγολατιού,kindergarten,"[{""lat"": 37.5180268, ""lon"": 22.4406246}, {""lat"": 37.51793, ""lon"": 22.4406496}, {""lat"": 37.5179875, ""lon"": 22.4410036}, {""lat"": 37.5180843, ""lon"": 22.4409786}, {""lat"": 37.5180268, ""lon"": 22.4406246}]"
920233327,way,Σιδηροδρομικός Σταθμός Τρίπολης,train_station,"[{""lat"": 37.5051778, ""lon"": 22.3778245}, {""lat"": 37.5051025, ""lon"": 22.3778955}, {""lat"": 37.5053027, ""lon"": 22.3782328}, {""lat"": 37.5053777, ""lon"": 22.3781622}, {""lat"": 37.505322, ""lon"": 22.3780684}, {""lat"": 37.5053319, ""lon"": 22.378059}, {""lat"": 37.5052244, ""lon"": 22.3778778}, {""lat"": 37.5052148, ""lon"": 22.3778868}, {""lat"": 37.5051778, ""lon"": 22.3778245}]"
983692381,way,Σκλαβενίτης,yes,"[{""lat"": 37.5299463, ""lon"": 22.3849568}, {""lat"": 37.5298228, ""lon"": 22.3849599}, {""lat"": 37.5298219, ""lon"": 22.3849064}, {""lat"": 37.529772, ""lon"": 22.3849076}, {""lat"": 37.5297728, ""lon"": 22.3849614}, {""lat"": 37.5295489, ""lon"": 22.3849669}, {""lat"": 37.5295481, ""lon"": 22.3849139}, {""lat"": 37.5295014, ""lon"": 22.3849151}, {""lat"": 37.5295023, ""lon"": 22.3849721}, {""lat"": 37.5294261, ""lon"": 22.384974}, {""lat"": 37.5294356, ""lon"": 22.3855816}, {""lat"": 37.5299192, ""lon"": 22.3855695}, {""lat"": 37.529916, ""lon"": 22.3853662}, {""lat"": 37.5299527, ""lon"": 22.3853653}, {""lat"": 37.5299463, ""lon"": 22.3849568}]"
627902530,way,Στάνη,yes,"[{""lat"": 37.5251111, ""lon"": 22.4977304}, {""lat"": 37.5251404, ""lon"": 22.4974963}, {""lat"": 37.5254459, ""lon"": 22.497561}, {""lat"": 37.5255045, ""lon"": 22.4975979}, {""lat"": 37.5254312, ""lon"": 22.4978013}, {""lat"": 37.5253506, ""lon"": 22.4977705}, {""lat"": 37.5253823, ""lon"": 22.4976688}, {""lat"": 37.5252064, ""lon"": 22.4976411}, {""lat"": 37.5251942, ""lon"": 22.4977489}, {""lat"": 37.5251111, ""lon"": 22.4977304}]"
627902529,way,Στάνη,yes,"[{""lat"": 37.5021164, ""lon"": 22.4977753}, {""lat"": 37.5021997, ""lon"": 22.4978266}, {""lat"": 37.5020756, ""lon"": 22.4981815}, {""lat"": 37.5019886, ""lon"": 22.4981278}, {""lat"": 37.5021164, ""lon"": 22.4977753}]"
627902528,way,Στάνη,yes,"[{""lat"": 37.5062436, ""lon"": 22.50127}, {""lat"": 37.5064016, ""lon"": 22.5012985}, {""lat"": 37.5063532, ""lon"": 22.5016237}, {""lat"": 37.5062129, ""lon"": 22.501579}, {""lat"": 37.5062242, ""lon"": 22.5014448}, {""lat"": 37.506271, ""lon"": 22.501455}, {""lat"": 37.5062774, ""lon"": 22.5013981}, {""lat"": 37.5062307, ""lon"": 22.50139}, {""lat"": 37.5062436, ""lon"": 22.50127}]"
657921849,way,Τμήμα Πληροφορικής και Τηλεπικοινωνιών,university,"[{""lat"": 37.5272306, ""lon"": 22.3712629}, {""lat"": 37.5273966, ""lon"": 22.3723277}, {""lat"": 37.5272753, ""lon"": 22.3723572}, {""lat"": 37.5272583, ""lon"": 22.3722741}, {""lat"": 37.5272285, ""lon"": 22.3722875}, {""lat"": 37.5271541, ""lon"": 22.3717081}, {""lat"": 37.5270477, ""lon"": 22.3717349}, {""lat"": 37.5270115, ""lon"": 22.3714587}, {""lat"": 37.5271115, ""lon"": 22.3714345}, {""lat"": 37.527103, ""lon"": 22.3713594}, {""lat"": 37.5271285, ""lon"": 22.3713541}, {""lat"": 37.5271179, ""lon"": 22.3712816}, {""lat"": 37.5272306, ""lon"": 22.3712629}]"
979895919,way,Τουριστικό Περίπτερο,yes,"[{""lat"": 37.5299764, ""lon"": 22.375622}, {""lat"": 37.5298755, ""lon"": 22.3756189}, {""lat"": 37.5298754, ""lon"": 22.3756287}, {""lat"": 37.5298081, ""lon"": 22.3756644}, {""lat"": 37.5298656, ""lon"": 22.3758369}, {""lat"": 37.5298052, ""lon"": 22.3758689}, {""lat"": 37.5298314, ""lon"": 22.3759472}, {""lat"": 37.529982, ""lon"": 22.3759518}, {""lat"": 37.5299852, ""lon"": 22.3757853}, {""lat"": 37.5299733, ""lon"": 22.3757849}, {""lat"": 37.5299764, ""lon"": 22.375622}]"
636812309,way,Φιλοτεχνικός Όμιλος Τριπόλεως,yes,"[{""lat"": 37.5102409, ""lon"": 22.3746427}, {""lat"": 37.5102366, ""lon"": 22.374758}, {""lat"": 37.5101451, ""lon"": 22.3747607}, {""lat"": 37.5101472, ""lon"": 22.3746373}, {""lat"": 37.5102409, ""lon"": 22.3746427}]"
